-1.562464	46	33
-1.500477	32	20
-1.561016	47	36
-1.501106	46	29
-1.562711	36	25
-1.501185	33	21
-1.562051	39	27
-1.5005	41	30
-1.500627	43	27
-1.500451	30	20
-1.501603	37	25
-1.561971	40	37
-1.500368	24	19
-1.500728	43	31
-1.500315	33	22
-1.56285	73	53
-1.500521	32	21
-1.501059	28	16
-1.500943	68	39
-1.500853	36	24
-1.562043	38	29
-1.56229	55	43
-1.56217	34	28
-1.500147	32	20
-1.500388	35	23
-1.501109	47	35
-1.562483	61	48
-1.500761	45	32
-1.500802	54	32
-1.562394	83	53
-1.501276	39	27
-1.500141	29	18
-1.561707	74	57
-1.562563	42	30
-1.501103	48	25
-1.501271	65	40
-1.561956	61	47
-1.55514	39	30
-1.501015	38	26
-1.562509	60	38
-1.500748	35	23
-1.500871	46	29
-1.500739	32	21
-1.558544	39	28
-1.562351	45	33
-1.563011	47	35
-1.501083	36	24
-1.562274	43	31
-1.500825	30	18
-1.500623	30	18
-1.562809	37	25
-1.500821	60	47
-1.561751	35	25
-1.561292	43	33
-1.562508	39	27
-1.562563	58	44
-1.501135	40	26
-1.5005	42	30
-1.562619	51	39
-1.500393	45	33
-1.500896	53	39
-1.562409	48	33
-1.501173	30	18
-1.561875	39	27
-1.501124	51	29
-1.500773	51	37
-1.501009	45	28
-1.562259	33	21
-1.562042	52	40
-1.500767	32	20
-1.500984	44	23
-1.501774	48	35
-1.500354	29	17
-1.56142	34	22
-1.500762	27	15
-1.500467	40	28
-1.500894	56	40
-1.501055	30	18
-1.562417	35	23
-1.512901	67	55
-1.561282	51	40
-1.562796	49	33
-1.562483	50	35
-1.56102	48	37
-1.500683	31	19
-1.501899	34	28
-1.563103	44	30
-1.501112	31	19
-1.500738	39	27
-1.500183	27	16
-1.56225	57	41
-1.500596	41	29
-1.561241	39	28
-1.501002	28	16
-1.500336	41	29
-1.500714	37	25
-1.562846	87	56
-1.562439	49	36
-1.562536	61	49
-1.561973	48	36
-1.562393	63	48
-1.500917	32	21
-1.500875	43	31
-1.561904	40	29
-1.500345	40	29
-1.562044	42	30
-1.500663	51	36
-1.562765	77	61
-1.500582	42	28
-1.500747	34	22
-1.50091	53	35
-1.500897	50	33
-1.56251	53	41
-1.501357	70	47
-1.501091	47	33
-1.562461	54	42
-1.500978	38	27
-1.501388	32	20
-1.559278	39	27
-1.500847	28	16
-1.501025	43	25
-1.56234	34	22
-1.562429	41	29
-1.500851	33	21
-1.500731	42	29
-1.500468	38	27
-1.562548	57	38
-1.500703	45	30
-1.500395	32	20
-1.56313	70	56
-1.501275	40	28
-1.500956	38	26
-1.502691	40	28
-1.500137	27	15
-1.500334	42	31
-1.562896	54	40
-1.500273	30	18
-1.561698	40	31
-1.500957	33	21
-1.500442	31	19
-1.561594	31	19
-1.502659	35	23
-1.55613	41	31
-1.50064	42	32
-1.500326	33	21
-1.561328	40	29
-1.501036	62	43
-1.501439	43	25
-1.561189	34	23
-1.500687	37	24
-1.500423	35	24
-1.561906	32	20
-1.500302	34	24
-1.500721	31	19
-1.562139	32	27
-1.501046	47	32
-1.560618	34	23
-1.500873	37	25
-1.500991	36	23
-1.561708	49	38
-1.500548	28	16
