-1.51797	400	200
-1.54439	400	200
-1.50092	400	200
-1.49361	400	200
-1.49855	400	200
-1.49687	400	200
-1.48902	400	200
-1.53976	400	200
-1.54355	400	200
-1.5523	400	200
-1.50015	400	200
-1.49932	400	200
-1.54561	400	200
-1.49943	400	200
-1.49928	400	200
-1.5225	400	200
-1.49899	400	200
-1.51907	400	200
-1.49958	400	200
-1.50161	400	200
-1.50073	400	200
-1.5031	400	200
-1.56145	400	200
-1.50034	400	200
-1.4985	400	200
-1.49831	400	200
-1.49916	400	200
-1.53423	400	200
-1.55175	400	200
-1.55991	400	200
-1.54169	400	200
-1.49549	400	200
-1.50358	400	200
-1.49518	400	200
-1.50171	400	200
-1.53473	400	200
-1.54041	400	200
-1.50051	400	200
-1.52007	400	200
-1.53421	400	200
-1.52838	400	200
-1.49862	400	200
-1.50098	400	200
-1.55793	400	200
-1.55633	400	200
-1.49746	400	200
-1.54958	400	200
-1.50042	400	200
-1.55292	400	200
-1.52138	400	200
-1.49871	400	200
-1.49877	400	200
-1.53663	400	200
-1.55209	400	200
-1.49884	400	200
-1.49724	400	200
-1.54538	400	200
-1.49928	400	200
-1.4986	400	200
-1.50014	400	200
-1.50055	400	200
-1.49829	400	200
-1.54708	400	200
-1.49655	400	200
-1.50379	400	200
-1.53815	400	200
-1.49973	400	200
-1.49912	400	200
-1.54499	400	200
-1.49634	400	200
-1.48892	400	200
-1.51628	400	200
-1.4981	400	200
-1.55078	400	200
-1.49932	400	200
-1.50777	400	200
-1.49662	400	200
-1.52883	400	200
-1.49945	400	200
-1.55693	400	200
-1.5419	400	200
-1.49748	400	200
-1.54525	400	200
-1.55209	400	200
-1.48901	400	200
-1.49693	400	200
-1.50029	400	200
-1.49713	400	200
-1.52936	400	200
-1.50085	400	200
-1.49836	400	200
-1.53655	400	200
-1.50618	400	200
-1.49952	400	200
-1.50167	400	200
-1.55753	400	200
-1.49816	400	200
-1.51484	400	200
-1.49921	400	200
-1.49802	400	200
-1.49903	400	200
-1.49926	400	200
-1.50185	400	200
-1.54861	400	200
-1.49759	400	200
-1.49667	400	200
-1.54907	400	200
-1.54129	400	200
-1.49903	400	200
-1.55239	400	200
-1.54349	400	200
-1.52052	400	200
-1.5023	400	200
-1.50892	400	200
-1.50155	400	200
-1.50097	400	200
-1.50263	400	200
-1.55019	400	200
-1.49877	400	200
-1.5104	400	200
-1.51346	400	200
-1.55336	400	200
-1.51126	400	200
-1.49885	400	200
-1.53	400	200
-1.55949	400	200
-1.49781	400	200
-1.49714	400	200
-1.51792	400	200
-1.49947	400	200
-1.49797	400	200
-1.49753	400	200
-1.49971	400	200
-1.55597	400	200
-1.49845	400	200
-1.49592	400	200
-1.52848	400	200
-1.49972	400	200
-1.49824	400	200
-1.50226	400	200
-1.53948	400	200
-1.5273	400	200
-1.50681	400	200
-1.5026	400	200
-1.49731	400	200
-1.53921	400	200
-1.50039	400	200
-1.49942	400	200
-1.55438	400	200
-1.49821	400	200
-1.49755	400	200
-1.51436	400	200
-1.49899	400	200
-1.53876	400	200
-1.52303	400	200
-1.49867	400	200
-1.49822	400	200
-1.50429	400	200
-1.49995	400	200
-1.50142	400	200
-1.5262	400	200
-1.56197	400	200
-1.54644	400	200
-1.54425	400	200
-1.49911	400	200
-1.50676	400	200
-1.49792	400	200
-1.5518	400	200
-1.49631	400	200
-1.50391	400	200
-1.4972	400	200
-1.55231	400	200
-1.49624	400	200
-1.50128	400	200
-1.49972	400	200
-1.49931	400	200
-1.521	400	200
-1.49815	400	200
-1.50154	400	200
-1.49993	400	200
-1.51775	400	200
-1.54099	400	200
-1.50858	400	200
-1.54072	400	200
-1.50585	400	200
-1.55712	400	200
-1.50142	400	200
-1.50094	400	200
-1.55614	400	200
-1.51002	400	200
-1.54786	400	200
-1.49694	400	200
-1.53838	400	200
-1.49326	400	200
-1.49382	400	200
-1.50102	400	200
-1.49437	400	200
-1.50146	400	200
-1.55158	400	200
-1.50357	400	200
-1.55235	400	200
-1.49956	400	200
-1.50187	400	200
-1.50024	400	200
-1.49872	400	200
-1.49893	400	200
-1.49742	400	200
-1.49326	400	200
-1.50793	400	200
-1.49969	400	200
-1.51529	400	200
-1.55172	400	200
-1.49785	400	200
-1.50539	400	200
-1.5377	400	200
-1.50068	400	200
-1.50061	400	200
-1.49677	400	200
-1.49592	400	200
-1.49761	400	200
-1.50393	400	200
-1.49822	400	200
-1.50192	400	200
-1.56023	400	200
-1.50144	400	200
-1.50843	400	200
-1.51787	400	200
-1.50001	400	200
-1.56337	400	200
-1.51232	400	200
-1.49918	400	200
-1.49935	400	200
-1.49727	400	200
-1.50057	400	200
-1.55165	400	200
-1.50369	400	200
-1.53798	400	200
-1.55049	400	200
-1.49867	400	200
-1.49906	400	200
-1.49762	400	200
-1.49327	400	200
-1.53193	400	200
-1.50546	400	200
-1.53922	400	200
-1.50294	400	200
-1.52882	400	200
-1.50329	400	200
-1.49931	400	200
-1.55306	400	200
-1.50282	400	200
-1.49833	400	200
-1.49918	400	200
-1.49619	400	200
-1.5181	400	200
-1.49975	400	200
-1.49737	400	200
-1.50122	400	200
-1.50055	400	200
-1.53144	400	200
-1.49682	400	200
-1.49946	400	200
-1.49789	400	200
-1.50241	400	200
-1.50154	400	200
-1.49899	400	200
-1.546	400	200
-1.501	400	200
-1.52848	400	200
-1.49976	400	200
-1.52572	400	200
-1.55914	400	200
-1.50012	400	200
-1.50119	400	200
-1.49792	400	200
-1.50319	400	200
-1.49953	400	200
-1.50606	400	200
-1.50003	400	200
-1.49977	400	200
-1.53473	400	200
-1.49523	400	200
-1.49778	400	200
-1.53934	400	200
-1.49883	400	200
-1.52692	400	200
-1.52693	400	200
-1.553	400	200
-1.49986	400	200
-1.50015	400	200
-1.53017	400	200
-1.51863	400	200
-1.55988	400	200
-1.51571	400	200
-1.50075	400	200
-1.50174	400	200
-1.49619	400	200
-1.5599	400	200
-1.50894	400	200
-1.50069	400	200
-1.49794	400	200
-1.50699	400	200
-1.49921	400	200
-1.49773	400	200
-1.53922	400	200
-1.49529	400	200
-1.50162	400	200
-1.55767	400	200
-1.52186	400	200
-1.50339	400	200
-1.54536	400	200
-1.49946	400	200
-1.48898	400	200
-1.50219	400	200
-1.49635	400	200
-1.50248	400	200
-1.49896	400	200
-1.49606	400	200
-1.49853	400	200
-1.53966	400	200
-1.49976	400	200
-1.55962	400	200
-1.4962	400	200
-1.49913	400	200
-1.49956	400	200
-1.50441	400	200
-1.50249	400	200
-1.49152	400	200
-1.5	400	200
-1.49952	400	200
-1.5002	400	200
-1.54481	400	200
-1.5006	400	200
-1.53341	400	200
-1.5015	400	200
-1.50247	400	200
-1.50214	400	200
-1.49873	400	200
-1.50011	400	200
-1.49663	400	200
-1.49648	400	200
-1.55369	400	200
-1.49473	400	200
-1.50208	400	200
-1.498	400	200
-1.49896	400	200
-1.50141	400	200
-1.50025	400	200
-1.49935	400	200
-1.50087	400	200
-1.51104	400	200
-1.55119	400	200
-1.50932	400	200
-1.5033	400	200
-1.56251	400	200
-1.49968	400	200
-1.50086	400	200
-1.49591	400	200
-1.49507	400	200
-1.4964	400	200
-1.49648	400	200
-1.55848	400	200
-1.50086	400	200
-1.5249	400	200
-1.55172	400	200
-1.50319	400	200
-1.50896	400	200
-1.51654	400	200
-1.49997	400	200
-1.49742	400	200
-1.51088	400	200
-1.49886	400	200
-1.50117	400	200
-1.51925	400	200
-1.51451	400	200
-1.50105	400	200
-1.5001	400	200
-1.49891	400	200
-1.49888	400	200
-1.50031	400	200
-1.53988	400	200
-1.50101	400	200
-1.50218	400	200
-1.49814	400	200
-1.50028	400	200
-1.5001	400	200
-1.49887	400	200
-1.52545	400	200
-1.52596	400	200
-1.5008	400	200
-1.49826	400	200
-1.4963	400	200
-1.5426	400	200
-1.50006	400	200
-1.54554	400	200
-1.52373	400	200
-1.50011	400	200
-1.49914	400	200
-1.49414	400	200
-1.49829	400	200
-1.52145	400	200
-1.49997	400	200
-1.4992	400	200
-1.50469	400	200
-1.49782	400	200
-1.55643	400	200
-1.55243	400	200
-1.5478	400	200
-1.55355	400	200
-1.49441	400	200
-1.50047	400	200
-1.4984	400	200
-1.49844	400	200
-1.49924	400	200
-1.55028	400	200
-1.50174	400	200
-1.54301	400	200
-1.50154	400	200
-1.55704	400	200
-1.49738	400	200
-1.53926	400	200
-1.49485	400	200
-1.55373	400	200
-1.49568	400	200
-1.50026	400	200
-1.51744	400	200
-1.49971	400	200
-1.50017	400	200
-1.49775	400	200
-1.54261	400	200
-1.54772	400	200
-1.49982	400	200
-1.49746	400	200
-1.49646	400	200
-1.49579	400	200
-1.49801	400	200
-1.49883	400	200
-1.55822	400	200
-1.49355	400	200
-1.55949	400	200
-1.49254	400	200
-1.55423	400	200
-1.50179	400	200
-1.4984	400	200
-1.53761	400	200
-1.5284	400	200
-1.49741	400	200
-1.49881	400	200
-1.54719	400	200
-1.52648	400	200
-1.50001	400	200
-1.49527	400	200
-1.49685	400	200
-1.49919	400	200
-1.5251	400	200
-1.49938	400	200
-1.50053	400	200
-1.49748	400	200
-1.54534	400	200
-1.55245	400	200
-1.52177	400	200
-1.53247	400	200
-1.49898	400	200
-1.50042	400	200
-1.4973	400	200
-1.52311	400	200
-1.52272	400	200
-1.51062	400	200
-1.49792	400	200
-1.55261	400	200
-1.53296	400	200
-1.53645	400	200
-1.49839	400	200
-1.5567	400	200
-1.50045	400	200
-1.49843	400	200
-1.52149	400	200
-1.55227	400	200
-1.50246	400	200
-1.51699	400	200
-1.51999	400	200
-1.55272	400	200
-1.56048	400	200
-1.49994	400	200
-1.52369	400	200
-1.52812	400	200
-1.50305	400	200
-1.54247	400	200
-1.52574	400	200
-1.49988	400	200
-1.49719	400	200
-1.4976	400	200
-1.47813	400	200
-1.55623	400	200
-1.50258	400	200
-1.50059	400	200
-1.49988	400	200
-1.49713	400	200
-1.49767	400	200
-1.49263	400	200
-1.50492	400	200
-1.52394	400	200
-1.5012	400	200
-1.53546	400	200
-1.53075	400	200
-1.55586	400	200
-1.50131	400	200
-1.54647	400	200
-1.49763	400	200
-1.49857	400	200
-1.55536	400	200
-1.53293	400	200
-1.51814	400	200
-1.54664	400	200
-1.50083	400	200
-1.50134	400	200
-1.49883	400	200
-1.55022	400	200
-1.55227	400	200
-1.55349	400	200
-1.50003	400	200
-1.53296	400	200
-1.49979	400	200
-1.49884	400	200
-1.49821	400	200
-1.49939	400	200
-1.50377	400	200
-1.53158	400	200
-1.49896	400	200
-1.50975	400	200
-1.49936	400	200
-1.497	400	200
-1.52907	400	200
-1.49993	400	200
-1.5009	400	200
-1.50152	400	200
-1.55803	400	200
-1.56036	400	200
-1.49799	400	200
-1.49858	400	200
-1.49705	400	200
-1.49861	400	200
-1.49531	400	200
-1.51098	400	200
-1.49738	400	200
-1.49939	400	200
-1.52859	400	200
-1.52933	400	200
-1.49912	400	200
-1.50256	400	200
-1.52713	400	200
-1.49533	400	200
-1.51304	400	200
-1.54396	400	200
-1.5471	400	200
-1.5014	400	200
-1.49595	400	200
-1.52183	400	200
-1.55704	400	200
-1.49877	400	200
-1.49902	400	200
-1.5313	400	200
-1.4973	400	200
-1.53713	400	200
-1.49869	400	200
-1.53247	400	200
-1.54933	400	200
-1.52422	400	200
-1.49616	400	200
-1.49798	400	200
-1.49977	400	200
-1.54906	400	200
-1.49856	400	200
-1.49837	400	200
-1.49965	400	200
-1.54304	400	200
-1.49754	400	200
-1.52989	400	200
-1.52086	400	200
-1.50066	400	200
-1.49519	400	200
-1.53129	400	200
-1.52348	400	200
-1.54034	400	200
-1.51577	400	200
-1.50212	400	200
-1.49855	400	200
-1.4931	400	200
-1.51197	400	200
-1.54045	400	200
-1.51208	400	200
-1.49694	400	200
-1.50122	400	200
-1.49937	400	200
-1.50512	400	200
-1.49523	400	200
-1.49996	400	200
-1.54909	400	200
-1.54365	400	200
-1.53843	400	200
-1.50061	400	200
-1.55179	400	200
-1.50234	400	200
-1.50037	400	200
-1.54638	400	200
-1.49883	400	200
-1.56043	400	200
-1.49578	400	200
-1.4996	400	200
-1.5237	400	200
-1.49826	400	200
-1.50257	400	200
-1.52024	400	200
-1.49903	400	200
-1.55248	400	200
-1.55105	400	200
-1.50012	400	200
-1.55441	400	200
-1.49684	400	200
-1.49933	400	200
-1.54447	400	200
-1.54734	400	200
-1.50244	400	200
-1.50235	400	200
-1.50066	400	200
-1.49948	400	200
-1.49871	400	200
-1.50076	400	200
-1.49759	400	200
-1.5544	400	200
-1.50364	400	200
-1.49765	400	200
-1.56255	400	200
-1.53491	400	200
-1.49662	400	200
-1.50138	400	200
-1.54035	400	200
-1.55605	400	200
-1.52552	400	200
-1.55378	400	200
-1.49581	400	200
-1.53984	400	200
-1.52269	400	200
-1.50144	400	200
-1.49915	400	200
-1.49887	400	200
-1.49595	400	200
-1.54344	400	200
-1.49926	400	200
-1.50181	400	200
-1.50124	400	200
-1.49742	400	200
-1.50541	400	200
-1.52821	400	200
-1.55734	400	200
-1.50723	400	200
-1.52951	400	200
-1.50051	400	200
-1.51433	400	200
-1.56014	400	200
-1.49865	400	200
-1.499	400	200
-1.49899	400	200
-1.51613	400	200
-1.51937	400	200
-1.52207	400	200
-1.50073	400	200
-1.49851	400	200
-1.55547	400	200
-1.55592	400	200
-1.50305	400	200
-1.49436	400	200
-1.51226	400	200
-1.50109	400	200
-1.54069	400	200
-1.5272	400	200
-1.53159	400	200
-1.49444	400	200
-1.49058	400	200
-1.49644	400	200
-1.50142	400	200
-1.53383	400	200
-1.55554	400	200
-1.49999	400	200
-1.50099	400	200
-1.56178	400	200
-1.50387	400	200
-1.49611	400	200
-1.53712	400	200
-1.50022	400	200
-1.49669	400	200
-1.49794	400	200
-1.49761	400	200
-1.50058	400	200
-1.49788	400	200
-1.49779	400	200
-1.4974	400	200
-1.50083	400	200
-1.53541	400	200
-1.54107	400	200
-1.50207	400	200
-1.4963	400	200
-1.49903	400	200
-1.54763	400	200
-1.49765	400	200
-1.48851	400	200
-1.50564	400	200
-1.53611	400	200
-1.49813	400	200
-1.50155	400	200
-1.49768	400	200
-1.55822	400	200
-1.49761	400	200
-1.49781	400	200
-1.51867	400	200
-1.49877	400	200
-1.4974	400	200
-1.51846	400	200
-1.49839	400	200
-1.51092	400	200
-1.49315	400	200
-1.55753	400	200
-1.49796	400	200
-1.52946	400	200
-1.5436	400	200
-1.50032	400	200
-1.52909	400	200
-1.49993	400	200
-1.51768	400	200
-1.49756	400	200
-1.50122	400	200
-1.521	400	200
-1.5504	400	200
-1.50356	400	200
-1.52237	400	200
-1.53296	400	200
-1.5619	400	200
-1.50119	400	200
-1.50225	400	200
-1.50884	400	200
-1.49942	400	200
-1.53597	400	200
-1.49289	400	200
-1.51039	400	200
-1.53759	400	200
-1.49675	400	200
-1.53859	400	200
-1.52275	400	200
-1.49708	400	200
-1.50996	400	200
-1.52027	400	200
-1.49862	400	200
-1.49626	400	200
-1.51224	400	200
-1.49175	400	200
-1.53477	400	200
-1.50007	400	200
-1.50058	400	200
-1.54891	400	200
-1.49994	400	200
-1.49648	400	200
-1.49994	400	200
-1.5256	400	200
-1.54895	400	200
-1.49786	400	200
-1.49711	400	200
-1.54169	400	200
-1.5329	400	200
-1.49852	400	200
-1.56155	400	200
-1.49922	400	200
-1.49053	400	200
-1.49771	400	200
-1.54598	400	200
-1.4984	400	200
-1.50108	400	200
-1.49932	400	200
-1.50009	400	200
-1.53459	400	200
-1.54782	400	200
-1.5407	400	200
-1.49698	400	200
-1.49952	400	200
-1.49789	400	200
-1.53737	400	200
-1.49445	400	200
-1.50105	400	200
-1.55094	400	200
-1.50754	400	200
-1.49992	400	200
-1.55823	400	200
-1.50213	400	200
-1.4972	400	200
-1.53372	400	200
-1.49918	400	200
-1.49986	400	200
-1.50105	400	200
-1.55588	400	200
-1.49752	400	200
-1.49209	400	200
-1.55609	400	200
-1.49802	400	200
-1.49983	400	200
-1.5376	400	200
-1.49813	400	200
-1.50189	400	200
-1.50044	400	200
-1.4992	400	200
-1.55822	400	200
-1.52263	400	200
-1.49663	400	200
-1.49921	400	200
-1.49256	400	200
-1.49887	400	200
-1.4995	400	200
-1.51492	400	200
-1.50586	400	200
-1.49809	400	200
-1.50018	400	200
-1.49202	400	200
-1.55804	400	200
-1.56063	400	200
-1.49882	400	200
-1.51948	400	200
-1.49987	400	200
-1.54226	400	200
-1.49992	400	200
-1.49704	400	200
-1.49964	400	200
-1.52688	400	200
-1.50075	400	200
-1.55648	400	200
-1.49803	400	200
-1.50142	400	200
-1.49563	400	200
-1.49929	400	200
-1.51596	400	200
-1.50019	400	200
-1.4975	400	200
-1.53814	400	200
-1.49708	400	200
-1.49592	400	200
-1.50015	400	200
-1.49001	400	200
-1.50025	400	200
-1.55856	400	200
-1.55867	400	200
-1.55157	400	200
-1.49768	400	200
-1.48848	400	200
-1.49628	400	200
-1.49817	400	200
-1.55863	400	200
-1.55645	400	200
-1.50568	400	200
-1.51549	400	200
-1.5001	400	200
-1.54203	400	200
-1.49989	400	200
-1.55139	400	200
-1.50136	400	200
-1.50029	400	200
-1.54657	400	200
-1.51546	400	200
-1.50129	400	200
-1.55144	400	200
-1.52426	400	200
-1.49987	400	200
-1.49813	400	200
-1.53725	400	200
-1.49987	400	200
-1.49989	400	200
-1.49904	400	200
-1.53934	400	200
-1.55714	400	200
-1.50044	400	200
-1.54164	400	200
-1.52331	400	200
-1.49313	400	200
-1.49913	400	200
-1.54868	400	200
-1.54415	400	200
-1.53588	400	200
-1.50423	400	200
-1.54293	400	200
-1.49333	400	200
-1.49922	400	200
-1.55923	400	200
-1.49809	400	200
-1.51872	400	200
-1.505	400	200
-1.49448	400	200
-1.51122	400	200
-1.49951	400	200
-1.50114	400	200
-1.50555	400	200
-1.53696	400	200
-1.52026	400	200
-1.49836	400	200
-1.50089	400	200
-1.51282	400	200
-1.49721	400	200
-1.52107	400	200
-1.49746	400	200
-1.54397	400	200
-1.49915	400	200
-1.4982	400	200
-1.5049	400	200
-1.54123	400	200
-1.49963	400	200
-1.50306	400	200
-1.50176	400	200
-1.52478	400	200
-1.49735	400	200
-1.50082	400	200
-1.49997	400	200
-1.49622	400	200
-1.55619	400	200
-1.49794	400	200
-1.55768	400	200
-1.50297	400	200
-1.50113	400	200
-1.50089	400	200
-1.49915	400	200
-1.55299	400	200
-1.51812	400	200
-1.49994	400	200
-1.50062	400	200
-1.49817	400	200
-1.54708	400	200
-1.52319	400	200
-1.5151	400	200
-1.49492	400	200
-1.49473	400	200
-1.53345	400	200
-1.53414	400	200
-1.50027	400	200
-1.50117	400	200
-1.49953	400	200
-1.54529	400	200
-1.51359	400	200
-1.48934	400	200
-1.52675	400	200
-1.54056	400	200
-1.50942	400	200
-1.5504	400	200
-1.51777	400	200
-1.50273	400	200
-1.50117	400	200
-1.49971	400	200
-1.49691	400	200
-1.55904	400	200
-1.50021	400	200
-1.5459	400	200
-1.55628	400	200
-1.54019	400	200
-1.50159	400	200
-1.52174	400	200
-1.49809	400	200
-1.50332	400	200
-1.51538	400	200
-1.55513	400	200
-1.5249	400	200
-1.50048	400	200
-1.54411	400	200
-1.50125	400	200
-1.49782	400	200
-1.49844	400	200
-1.52589	400	200
-1.5505	400	200
-1.4919	400	200
-1.49954	400	200
-1.50468	400	200
-1.49677	400	200
-1.49655	400	200
-1.53088	400	200
-1.49928	400	200
-1.51939	400	200
-1.56228	400	200
-1.54344	400	200
-1.55477	400	200
-1.54917	400	200
-1.52889	400	200
-1.49768	400	200
-1.53283	400	200
-1.49059	400	200
-1.53394	400	200
-1.5043	400	200
-1.49557	400	200
-1.49934	400	200
-1.50055	400	200
-1.51129	400	200
-1.49732	400	200
-1.5558	400	200
-1.49968	400	200
-1.49653	400	200
-1.50137	400	200
-1.50234	400	200
-1.50215	400	200
-1.49743	400	200
-1.55161	400	200
-1.50208	400	200
-1.55953	400	200
-1.49805	400	200
-1.49847	400	200
-1.52708	400	200
-1.49737	400	200
-1.52024	400	200
-1.54843	400	200
-1.50113	400	200
-1.539	400	200
-1.50064	400	200
-1.51275	400	200
-1.50031	400	200
-1.51635	400	200
-1.50097	400	200
-1.49901	400	200
-1.55845	400	200
-1.49751	400	200
-1.50039	400	200
-1.53537	400	200
-1.53062	400	200
-1.54533	400	200
-1.48392	400	200
-1.50155	400	200
-1.54339	400	200
-1.55445	400	200
-1.49815	400	200
-1.53735	400	200
-1.5193	400	200
-1.53321	400	200
-1.49809	400	200
-1.49524	400	200
-1.52573	400	200
-1.49963	400	200
-1.49718	400	200
-1.5013	400	200
-1.52284	400	200
-1.50142	400	200
-1.50228	400	200
-1.49795	400	200
-1.50042	400	200
-1.49858	400	200
-1.55084	400	200
-1.51169	400	200
-1.49862	400	200
-1.49992	400	200
-1.49987	400	200
-1.49941	400	200
-1.49754	400	200
-1.49746	400	200
-1.49848	400	200
-1.4973	400	200
-1.50675	400	200
-1.50207	400	200
-1.54375	400	200
-1.50081	400	200
-1.50185	400	200
-1.55196	400	200
-1.49907	400	200
-1.49927	400	200
-1.55789	400	200
-1.50197	400	200
-1.49911	400	200
-1.49939	400	200
-1.55967	400	200
-1.54886	400	200
-1.49422	400	200
-1.49658	400	200
-1.53933	400	200
-1.49747	400	200
-1.50063	400	200
-1.49657	400	200
-1.49512	400	200
-1.50037	400	200
-1.52309	400	200
-1.49678	400	200
-1.49417	400	200
-1.50029	400	200
-1.51581	400	200
-1.50681	400	200
-1.54464	400	200
-1.50039	400	200
-1.55793	400	200
-1.55813	400	200
-1.5012	400	200
-1.49804	400	200
-1.49922	400	200
-1.5523	400	200
-1.49819	400	200
-1.50004	400	200
-1.54328	400	200
-1.50047	400	200
-1.52628	400	200
-1.50001	400	200
-1.50039	400	200
-1.55629	400	200
-1.50113	400	200
-1.49918	400	200
-1.50807	400	200
-1.52731	400	200
-1.55718	400	200
-1.49807	400	200
-1.55181	400	200
-1.50053	400	200
-1.49992	400	200
-1.54863	400	200
-1.54266	400	200
-1.51297	400	200
-1.50036	400	200
-1.49931	400	200
-1.49639	400	200
-1.52423	400	200
-1.49732	400	200
-1.50029	400	200
-1.4993	400	200
-1.50765	400	200
-1.5437	400	200
-1.49931	400	200
-1.54703	400	200
-1.50071	400	200
-1.49972	400	200
-1.55226	400	200
-1.55072	400	200
-1.49759	400	200
-1.49825	400	200
-1.49995	400	200
-1.49631	400	200
-1.49905	400	200
-1.54178	400	200
-1.49854	400	200
-1.51175	400	200
-1.51217	400	200
-1.50501	400	200
-1.55505	400	200
-1.51727	400	200
-1.50121	400	200
-1.55082	400	200
-1.53509	400	200
-1.50133	400	200
-1.49466	400	200
-1.54672	400	200
-1.55566	400	200
-1.55773	400	200
-1.52661	400	200
-1.51737	400	200
-1.49878	400	200
-1.4933	400	200
-1.54157	400	200
-1.49852	400	200
-1.50249	400	200
-1.4987	400	200
-1.49966	400	200
-1.49997	400	200
-1.557	400	200
-1.50035	400	200
-1.55972	400	200
-1.49846	400	200
-1.52641	400	200
-1.49853	400	200
-1.51323	400	200
-1.49852	400	200
-1.55152	400	200
-1.55712	400	200
-1.49646	400	200
-1.54303	400	200
-1.49925	400	200
-1.50293	400	200
-1.51627	400	200
-1.54828	400	200
-1.49748	400	200
-1.53604	400	200
-1.55906	400	200
-1.49201	400	200
-1.54814	400	200
-1.54916	400	200
-1.49793	400	200
-1.49636	400	200
-1.49824	400	200
-1.54279	400	200
-1.50693	400	200
-1.51959	400	200
-1.49884	400	200
-1.4986	400	200
-1.49979	400	200
-1.49979	400	200
-1.55526	400	200
-1.49542	400	200
-1.50236	400	200
-1.49445	400	200
-1.54636	400	200
-1.56238	400	200
-1.49798	400	200
-1.50911	400	200
